Código do Município,Município,Estado,Região,Ano de Referência,Código do Prestador,Prestador,Sigla do Prestador,Abrangência,Tipo de serviço,Natureza jurídica,População total do município do ano de referência:,População total atendida com esgotamento sanitário
350040,Águas da Prata,SP,Sudeste,2022,35503000,Companhia de Saneamento Básico do Estado de São Paulo,SABESP,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"7.369,00",7.222
350055,Águas de Santa Bárbara,SP,Sudeste,2022,35503000,Companhia de Saneamento Básico do Estado de São Paulo,SABESP,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"7.177,00",3.589
350060,Águas de São Pedro,SP,Sudeste,2022,35503000,Companhia de Saneamento Básico do Estado de São Paulo,SABESP,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"2.780,00",2.780
350070,Agudos,SP,Sudeste,2022,35503000,Companhia de Saneamento Básico do Estado de São Paulo,SABESP,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"37.680,00",34.558
350075,Alambari,SP,Sudeste,2022,35503000,Companhia de Saneamento Básico do Estado de São Paulo,SABESP,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"6.141,00",2.747
350080,Alfredo Marcondes,SP,Sudeste,2022,35503000,Companhia de Saneamento Básico do Estado de São Paulo,SABESP,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"4.445,00",3.339
350090,Altair,SP,Sudeste,2022,35503000,Companhia de Saneamento Básico do Estado de São Paulo,SABESP,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"3.451,00",2.810
350110,Alto Alegre,SP,Sudeste,2022,35503000,Companhia de Saneamento Básico do Estado de São Paulo,SABESP,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"3.841,00",2.875
350115,Alumínio,SP,Sudeste,2022,35503000,Companhia de Saneamento Básico do Estado de São Paulo,SABESP,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"17.301,00",9.814
350130,Álvares Machado,SP,Sudeste,2022,35503000,Companhia de Saneamento Básico do Estado de São Paulo,SABESP,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"27.255,00",22.738
350140,Álvaro de Carvalho,SP,Sudeste,2022,35503000,Companhia de Saneamento Básico do Estado de São Paulo,SABESP,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"4.808,00",4.424
350150,Alvinlândia,SP,Sudeste,2022,35503000,Companhia de Saneamento Básico do Estado de São Paulo,SABESP,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"2.885,00",2.722
350220,Angatuba,SP,Sudeste,2022,35503000,Companhia de Saneamento Básico do Estado de São Paulo,SABESP,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"24.022,00",14.251
350230,Anhembi,SP,Sudeste,2022,35503000,Companhia de Saneamento Básico do Estado de São Paulo,SABESP,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"5.674,00",3.478
350240,Anhumas,SP,Sudeste,2022,35503000,Companhia de Saneamento Básico do Estado de São Paulo,SABESP,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"4.023,00",3.308
350260,Aparecida D Oeste,SP,Sudeste,2022,35503000,Companhia de Saneamento Básico do Estado de São Paulo,SABESP,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"4.086,00",3.274
350270,Apiaí,SP,Sudeste,2022,35503000,Companhia de Saneamento Básico do Estado de São Paulo,SABESP,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"24.585,00",12.114
350275,Araçariguama,SP,Sudeste,2022,35503000,Companhia de Saneamento Básico do Estado de São Paulo,SABESP,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"21.522,00",10.654
350310,Arandu,SP,Sudeste,2022,35503000,Companhia de Saneamento Básico do Estado de São Paulo,SABESP,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"6.885,00",3.915
350315,Arapeí,SP,Sudeste,2022,35503000,Companhia de Saneamento Básico do Estado de São Paulo,SABESP,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"2.330,00",1.481
350335,Arco-Íris,SP,Sudeste,2022,35503000,Companhia de Saneamento Básico do Estado de São Paulo,SABESP,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"2.044,00",1.014
350340,Arealva,SP,Sudeste,2022,35503000,Companhia de Saneamento Básico do Estado de São Paulo,SABESP,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"8.130,00",4.734
350360,Areiópolis,SP,Sudeste,2022,35503000,Companhia de Saneamento Básico do Estado de São Paulo,SABESP,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"10.130,00",9.377
350390,Arujá,SP,Sudeste,2022,35503000,Companhia de Saneamento Básico do Estado de São Paulo,SABESP,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"86.678,00",64.552
350395,Aspásia,SP,Sudeste,2022,35503000,Companhia de Saneamento Básico do Estado de São Paulo,SABESP,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"1.842,00",1.445
350400,Assis,SP,Sudeste,2022,35503000,Companhia de Saneamento Básico do Estado de São Paulo,SABESP,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"101.409,00",100.525
350420,Auriflama,SP,Sudeste,2022,35503000,Companhia de Saneamento Básico do Estado de São Paulo,SABESP,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"13.692,00",12.672
350430,Avaí,SP,Sudeste,2022,35503000,Companhia de Saneamento Básico do Estado de São Paulo,SABESP,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"4.483,00",2.610
350450,Avaré,SP,Sudeste,2022,35503000,Companhia de Saneamento Básico do Estado de São Paulo,SABESP,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"92.805,00",79.412
350470,Balbinos,SP,Sudeste,2022,35503000,Companhia de Saneamento Básico do Estado de São Paulo,SABESP,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"3.887,00",1.536
350490,Bananal,SP,Sudeste,2022,35503000,Companhia de Saneamento Básico do Estado de São Paulo,SABESP,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"9.969,00",7.187
350500,Barão de Antonina,SP,Sudeste,2022,35503000,Companhia de Saneamento Básico do Estado de São Paulo,SABESP,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"3.531,00",1.746
350535,Barra do Chapéu,SP,Sudeste,2022,35503000,Companhia de Saneamento Básico do Estado de São Paulo,SABESP,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"5.179,00",1.644
350540,Barra do Turvo,SP,Sudeste,2022,35503000,Companhia de Saneamento Básico do Estado de São Paulo,SABESP,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"6.876,00",2.196
350570,Barueri,SP,Sudeste,2022,35503000,Companhia de Saneamento Básico do Estado de São Paulo,SABESP,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"316.473,00",300.424
350580,Bastos,SP,Sudeste,2022,35503000,Companhia de Saneamento Básico do Estado de São Paulo,SABESP,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"21.503,00",18.012
350620,Bento de Abreu,SP,Sudeste,2022,35503000,Companhia de Saneamento Básico do Estado de São Paulo,SABESP,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"2.606,00",2.503
350630,Bernardino de Campos,SP,Sudeste,2022,35503000,Companhia de Saneamento Básico do Estado de São Paulo,SABESP,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"11.607,00",9.984
350635,Bertioga,SP,Sudeste,2022,35503000,Companhia de Saneamento Básico do Estado de São Paulo,SABESP,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"64.188,00",40.653
350660,Biritiba-Mirim,SP,Sudeste,2022,35503000,Companhia de Saneamento Básico do Estado de São Paulo,SABESP,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"29.683,00",14.556
350680,Bocaina,SP,Sudeste,2022,35503000,Companhia de Saneamento Básico do Estado de São Paulo,SABESP,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"11.259,00",10.407
350690,Bofete,SP,Sudeste,2022,35503000,Companhia de Saneamento Básico do Estado de São Paulo,SABESP,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"10.460,00",4.615
350700,Boituva,SP,Sudeste,2022,35503000,Companhia de Saneamento Básico do Estado de São Paulo,SABESP,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"61.081,00",44.839
350715,Bom Sucesso de Itararé,SP,Sudeste,2022,35503000,Companhia de Saneamento Básico do Estado de São Paulo,SABESP,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"3.555,00",2.143
350720,Borá,SP,Sudeste,2022,35503000,Companhia de Saneamento Básico do Estado de São Paulo,SABESP,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"907,00",729
350730,Boracéia,SP,Sudeste,2022,35503000,Companhia de Saneamento Básico do Estado de São Paulo,SABESP,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"4.715,00",4.296
350750,Botucatu,SP,Sudeste,2022,35503000,Companhia de Saneamento Básico do Estado de São Paulo,SABESP,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"145.155,00",134.273
350760,Bragança Paulista,SP,Sudeste,2022,35503000,Companhia de Saneamento Básico do Estado de São Paulo,SABESP,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"176.811,00",140.695
350775,Brejo Alegre,SP,Sudeste,2022,35503000,Companhia de Saneamento Básico do Estado de São Paulo,SABESP,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"2.565,00",1.833
350800,Buri,SP,Sudeste,2022,35503000,Companhia de Saneamento Básico do Estado de São Paulo,SABESP,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"20.250,00",15.689
350820,Buritizal,SP,Sudeste,2022,35503000,Companhia de Saneamento Básico do Estado de São Paulo,SABESP,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"4.356,00",3.473
350840,Cabreúva,SP,Sudeste,2022,35503000,Companhia de Saneamento Básico do Estado de São Paulo,SABESP,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"47.011,00",32.436
350850,Caçapava,SP,Sudeste,2022,35503000,Companhia de Saneamento Básico do Estado de São Paulo,SABESP,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"96.202,00",78.676
350860,Cachoeira Paulista,SP,Sudeste,2022,35503000,Companhia de Saneamento Básico do Estado de São Paulo,SABESP,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"31.564,00",24.432
350890,Caiabu,SP,Sudeste,2022,35503000,Companhia de Saneamento Básico do Estado de São Paulo,SABESP,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"3.712,00",2.832
350900,Caieiras,SP,Sudeste,2022,35503000,Companhia de Saneamento Básico do Estado de São Paulo,SABESP,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"95.032,00",81.611
350920,Cajamar,SP,Sudeste,2022,35503000,Companhia de Saneamento Básico do Estado de São Paulo,SABESP,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"92.689,00",74.678
350925,Cajati,SP,Sudeste,2022,35503000,Companhia de Saneamento Básico do Estado de São Paulo,SABESP,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"28.515,00",18.849
350940,Cajuru,SP,Sudeste,2022,35503000,Companhia de Saneamento Básico do Estado de São Paulo,SABESP,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"23.830,00",19.198
350945,Campina do Monte Alegre,SP,Sudeste,2022,35503000,Companhia de Saneamento Básico do Estado de São Paulo,SABESP,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"5.954,00",4.061
350960,Campo Limpo Paulista,SP,Sudeste,2022,35503000,Companhia de Saneamento Básico do Estado de São Paulo,SABESP,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"77.632,00",52.613
350970,Campos do Jordão,SP,Sudeste,2022,35503000,Companhia de Saneamento Básico do Estado de São Paulo,SABESP,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"46.974,00",27.164
350990,Cananéia,SP,Sudeste,2022,35503000,Companhia de Saneamento Básico do Estado de São Paulo,SABESP,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"12.289,00",8.702
350995,Canas,SP,Sudeste,2022,35503000,Companhia de Saneamento Básico do Estado de São Paulo,SABESP,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"4.931,00",4.181
351010,Cândido Rodrigues,SP,Sudeste,2022,35503000,Companhia de Saneamento Básico do Estado de São Paulo,SABESP,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"2.889,00",2.478
351020,Capão Bonito,SP,Sudeste,2022,35503000,Companhia de Saneamento Básico do Estado de São Paulo,SABESP,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"46.337,00",32.712
351030,Capela do Alto,SP,Sudeste,2022,35503000,Companhia de Saneamento Básico do Estado de São Paulo,SABESP,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"22.866,00",14.160
351050,Caraguatatuba,SP,Sudeste,2022,35503000,Companhia de Saneamento Básico do Estado de São Paulo,SABESP,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"134.873,00",105.278
351060,Carapicuíba,SP,Sudeste,2022,35503000,Companhia de Saneamento Básico do Estado de São Paulo,SABESP,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"386.984,00",347.881
351070,Cardoso,SP,Sudeste,2022,35503000,Companhia de Saneamento Básico do Estado de São Paulo,SABESP,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"11.345,00",10.189
351090,Cássia dos Coqueiros,SP,Sudeste,2022,35503000,Companhia de Saneamento Básico do Estado de São Paulo,SABESP,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"2.799,00",1.558
351120,Catiguá,SP,Sudeste,2022,35503000,Companhia de Saneamento Básico do Estado de São Paulo,SABESP,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"7.003,00",6.862
351160,Cesário Lange,SP,Sudeste,2022,35503000,Companhia de Saneamento Básico do Estado de São Paulo,SABESP,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"19.048,00",11.697
351170,Charqueada,SP,Sudeste,2022,35503000,Companhia de Saneamento Básico do Estado de São Paulo,SABESP,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"15.535,00",12.175
351210,Colômbia,SP,Sudeste,2022,35503000,Companhia de Saneamento Básico do Estado de São Paulo,SABESP,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"6.629,00",5.373
351230,Conchas,SP,Sudeste,2022,35503000,Companhia de Saneamento Básico do Estado de São Paulo,SABESP,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"15.232,00",9.742
351250,Coroados,SP,Sudeste,2022,35503000,Companhia de Saneamento Básico do Estado de São Paulo,SABESP,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"5.400,00",4.456
351260,Coronel Macedo,SP,Sudeste,2022,35503000,Companhia de Saneamento Básico do Estado de São Paulo,SABESP,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"4.280,00",3.137
351300,Cotia,SP,Sudeste,2022,35503000,Companhia de Saneamento Básico do Estado de São Paulo,SABESP,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"274.413,00",158.489
351330,Cruzália,SP,Sudeste,2022,35503000,Companhia de Saneamento Básico do Estado de São Paulo,SABESP,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"2.108,00",1.647
351350,Cubatão,SP,Sudeste,2022,35503000,Companhia de Saneamento Básico do Estado de São Paulo,SABESP,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"112.476,00",66.128
351380,Diadema,SP,Sudeste,2022,35503000,Companhia de Saneamento Básico do Estado de São Paulo,SABESP,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"393.237,00",383.367
351385,Dirce Reis,SP,Sudeste,2022,35503000,Companhia de Saneamento Básico do Estado de São Paulo,SABESP,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"1.620,00",1.253
351390,Divinolândia,SP,Sudeste,2022,35503000,Companhia de Saneamento Básico do Estado de São Paulo,SABESP,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"11.158,00",6.299
351420,Dolcinópolis,SP,Sudeste,2022,35503000,Companhia de Saneamento Básico do Estado de São Paulo,SABESP,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"2.207,00",2.021
351430,Dourado,SP,Sudeste,2022,35503000,Companhia de Saneamento Básico do Estado de São Paulo,SABESP,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"8.096,00",7.504
351450,Duartina,SP,Sudeste,2022,35503000,Companhia de Saneamento Básico do Estado de São Paulo,SABESP,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"12.328,00",9.910
351470,Echaporã,SP,Sudeste,2022,35503000,Companhia de Saneamento Básico do Estado de São Paulo,SABESP,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"6.205,00",5.101
351480,Eldorado,SP,Sudeste,2022,35503000,Companhia de Saneamento Básico do Estado de São Paulo,SABESP,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"13.069,00",6.110
351490,Elias Fausto,SP,Sudeste,2022,35503000,Companhia de Saneamento Básico do Estado de São Paulo,SABESP,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"17.699,00",13.095
351500,Embu das Artes,SP,Sudeste,2022,35503000,Companhia de Saneamento Básico do Estado de São Paulo,SABESP,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"250.691,00",212.538
351510,Embu-Guaçu,SP,Sudeste,2022,35503000,Companhia de Saneamento Básico do Estado de São Paulo,SABESP,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"66.970,00",26.344
