Código do Município,Município,Estado,Região,Ano de Referência,Código do Prestador,Prestador,Sigla do Prestador,Abrangência,Tipo de serviço,Natureza jurídica,POP_TOT - População total do município do ano de referência (Fonte: IBGE):,ES001 - População total atendida com esgotamento sanitário
330100,Campos dos Goytacazes,RJ,Sudeste,2018,33010011,Águas do Paraíba S/A,CAP,Local,Água e Esgoto,Empresa privada,503.424,409.125
330130,Casimiro de Abreu,RJ,Sudeste,2018,33013011,Serviço Autônomo de Água e Esgoto,SAAE,Local,Água e Esgoto,Autarquia,43.295,20.691
330225,Itatiaia,RJ,Sudeste,2018,33022511,Prefeitura Municipal de Itatiaia,PMI,Local,Água e Esgoto,Administração pública direta,31.537,3.000
330280,Mendes,RJ,Sudeste,2018,33028011,Prefeitura Municipal de Mendes,PMM,Local,Água e Esgoto,Administração pública direta,18.578,17.701
330330,Niterói,RJ,Sudeste,2018,33033011,Águas de Niterói S/A,CAN,Local,Água e Esgoto,Empresa privada,511.786,487.932
330340,Nova Friburgo,RJ,Sudeste,2018,33034011,Águas de Nova Friburgo Ltda,CANF,Local,Água e Esgoto,Empresa privada,190.084,158.215
330390,Petrópolis,RJ,Sudeste,2018,33039011,Águas do Imperador S/A,CAI,Local,Água e Esgoto,Empresa privada,305.687,258.160
330411,Porto Real,RJ,Sudeste,2018,33041111,Prefeitura Municipal de Porto Real,PMPR,Local,Água e Esgoto,Administração pública direta,19.381,17.790
330412,Quatis,RJ,Sudeste,2018,33041211,Prefeitura Municipal de Quatis,PMQ,Local,Água e Esgoto,Administração pública direta,14.165,14.165
330420,Resende,RJ,Sudeste,2018,33042011,Águas das Agulhas Negras,CAAN,Local,Água e Esgoto,Empresa privada,130.334,124.142
330452,Rio das Ostras,RJ,Sudeste,2018,33045213,Serviço Autônomo de Água e Esgoto de Rio das Ostras,SAAE-RO,Local,Água e Esgoto,Autarquia,145.989,3.626
330415,Quissamã,RJ,Sudeste,2018,33045500,Companhia Estadual de Águas e Esgotos,CEDAE,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,24.246,6.231
330610,Valença,RJ,Sudeste,2018,33045500,Companhia Estadual de Águas e Esgotos,CEDAE,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,76.163,27.127
330580,Teresópolis,RJ,Sudeste,2018,33045500,Companhia Estadual de Águas e Esgotos,CEDAE,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,180.886,31.090
330575,Tanguá,RJ,Sudeste,2018,33045500,Companhia Estadual de Águas e Esgotos,CEDAE,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,33.870,9.060
330555,Seropédica,RJ,Sudeste,2018,33045500,Companhia Estadual de Águas e Esgotos,CEDAE,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,86.743,28.406
330490,São Gonçalo,RJ,Sudeste,2018,33045500,Companhia Estadual de Águas e Esgotos,CEDAE,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,1.077.687,361.048
330475,São Francisco de Itabapoana,RJ,Sudeste,2018,33045500,Companhia Estadual de Águas e Esgotos,CEDAE,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,42.201,412
330455,Rio de Janeiro,RJ,Sudeste,2018,33045500,Companhia Estadual de Águas e Esgotos,CEDAE,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,6.688.927,4.352.944
330045,Belford Roxo,RJ,Sudeste,2018,33045500,Companhia Estadual de Águas e Esgotos,CEDAE,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,508.614,197.261
330150,Cordeiro,RJ,Sudeste,2018,33045500,Companhia Estadual de Águas e Esgotos,CEDAE,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,21.806,8.769
330160,Duas Barras,RJ,Sudeste,2018,33045500,Companhia Estadual de Águas e Esgotos,CEDAE,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,11.454,1.329
330170,Duque de Caxias,RJ,Sudeste,2018,33045500,Companhia Estadual de Águas e Esgotos,CEDAE,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,914.383,393.814
330190,Itaboraí,RJ,Sudeste,2018,33045500,Companhia Estadual de Águas e Esgotos,CEDAE,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,238.695,82.929
330200,Itaguaí,RJ,Sudeste,2018,33045500,Companhia Estadual de Águas e Esgotos,CEDAE,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,125.913,49.777
330220,Itaperuna,RJ,Sudeste,2018,33045500,Companhia Estadual de Águas e Esgotos,CEDAE,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,102.626,22.344
330245,Macuco,RJ,Sudeste,2018,33045500,Companhia Estadual de Águas e Esgotos,CEDAE,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,5.574,2.313
330250,Magé,RJ,Sudeste,2018,33045500,Companhia Estadual de Águas e Esgotos,CEDAE,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,243.657,91.514
330270,Maricá,RJ,Sudeste,2018,33045500,Companhia Estadual de Águas e Esgotos,CEDAE,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,157.789,15.765
330285,Mesquita,RJ,Sudeste,2018,33045500,Companhia Estadual de Águas e Esgotos,CEDAE,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,175.620,84.904
330320,Nilópolis,RJ,Sudeste,2018,33045500,Companhia Estadual de Águas e Esgotos,CEDAE,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,162.269,151.079
330350,Nova Iguaçu,RJ,Sudeste,2018,33045500,Companhia Estadual de Águas e Esgotos,CEDAE,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,818.875,368.770
330400,Piraí,RJ,Sudeste,2018,33045500,Companhia Estadual de Águas e Esgotos,CEDAE,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,28.999,9.340
330414,Queimados,RJ,Sudeste,2018,33045500,Companhia Estadual de Águas e Esgotos,CEDAE,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,149.265,62.933
330600,Três Rios,RJ,Sudeste,2018,33060011,Serviço Autônomo de Água e Esgoto de Três Rios,SAAETRI,Local,Água e Esgoto,Autarquia,81.453,80.615
330630,Volta Redonda,RJ,Sudeste,2018,33063011,Serviço Autônomo de Água e Esgoto de Volta Redonda,SAAE,Local,Água e Esgoto,Autarquia,271.998,269.034
350050,Águas de Lindóia,SP,Sudeste,2018,35005011,Saneamento Ambiental de Águas de Lindóia,SAAE,Local,Água e Esgoto,Autarquia,18.599,18.332
350100,Altinópolis,SP,Sudeste,2018,35010011,Prefeitura Municipal de Altinópolis,PMA,Local,Água e Esgoto,Administração pública direta,16.164,14.123
350120,Álvares Florence,SP,Sudeste,2018,35012011,Datema Ambiental Saneamento Básico LTDA,PMV,Local,Água e Esgoto,Empresa privada,3.712,2.520
350160,Americana,SP,Sudeste,2018,35016011,Departamento de Água e Esgoto de Americana,DAE,Local,Água e Esgoto,Autarquia,237.112,237.112
350170,Américo Brasiliense,SP,Sudeste,2018,35017011,Prefeitura Municipal de Américo Brasiliense,PMAB,Local,Água e Esgoto,Administração pública direta,39.962,39.962
350180,Américo de Campos,SP,Sudeste,2018,35018011,Prefeitura Municipal de Américo de Campos,PMAC,Local,Água e Esgoto,Administração pública direta,5.956,5.100
350190,Amparo,SP,Sudeste,2018,35019011,Serviço Autônomo de Água e Esgoto,SAAE,Local,Água e Esgoto,Autarquia,71.700,53.610
350210,Andradina,SP,Sudeste,2018,35021011,Águas de Andradina,AA,Local,Água e Esgoto,Empresa privada,57.112,55.334
350250,Aparecida,SP,Sudeste,2018,35025011,Serviço Autônomo de Água e Esgotos e Resíduos Sólidos,SAAE,Local,Água e Esgoto,Autarquia,36.129,30.975
350280,Araçatuba,SP,Sudeste,2018,35028011,Soluções Ambientais de Araçatuba S.A.,SAMAR,Local,Água e Esgoto,Empresa privada,195.874,188.792
350290,Araçoiaba da Serra,SP,Sudeste,2018,35029011,Águas de Araçoiaba,CAA,Local,Água e Esgoto,Empresa privada,33.499,9.359
350320,Araraquara,SP,Sudeste,2018,35032011,Departamento Autônomo de Água e Esgotos,DAAE,Local,Água e Esgoto,Autarquia,233.744,226.789
350330,Araras,SP,Sudeste,2018,35033011,"Serviço de Água, Esgoto e Meio Ambiente do Município de Araras",SAEMA,Local,Água e Esgoto,Autarquia,132.934,132.934
350350,Areias,SP,Sudeste,2018,35035011,Prefeitura Municipal de Areias,PMA,Local,Água e Esgoto,Administração pública direta,3.876,2.599
350380,Artur Nogueira,SP,Sudeste,2018,35038011,Serviço de Água e Esgoto de Artur Nogueira,SAEAN,Local,Água e Esgoto,Autarquia,53.450,46.943
350410,Atibaia,SP,Sudeste,2018,35041011,Saneamento Ambiental de Atibaia,SAAE,Local,Água e Esgoto,Empresa pública,141.398,90.709
350440,Avanhandava,SP,Sudeste,2018,35044011,Departamento de Água e Esgoto de Avanhandava,DAAEA,Local,Água e Esgoto,Autarquia,13.433,11.358
350480,Bálsamo,SP,Sudeste,2018,35048011,Prefeitura Municipal de Bálsamo,PMB,Local,Água e Esgoto,Administração pública direta,8.994,8.994
350510,Barbosa,SP,Sudeste,2018,35051011,Prefeitura Municipal de Barbosa,PMB,Local,Água e Esgoto,Administração pública direta,7.335,7.255
350520,Bariri,SP,Sudeste,2018,35052011,Serviço de Água e Esgoto do Município de Bariri,SAEMBA,Local,Água e Esgoto,Autarquia,34.961,34.929
350530,Barra Bonita,SP,Sudeste,2018,35053011,Serviço Autônomo de Água e Esgoto,SAAE,Local,Água e Esgoto,Autarquia,36.127,36.127
350550,Barretos,SP,Sudeste,2018,35055011,Serviço Autônomo de Água e Esgoto de Barretos,SAAEB,Local,Água e Esgoto,Autarquia,121.344,121.344
350560,Barrinha,SP,Sudeste,2018,35056011,Prefeitura Municipal de Barrinha,PMB,Local,Água e Esgoto,Administração pública direta,32.434,32.074
350590,Batatais,SP,Sudeste,2018,35059011,Prefeitura Municipal de Batatais,PMB,Local,Água e Esgoto,Administração pública direta,62.024,54.302
350600,Bauru,SP,Sudeste,2018,35060011,Departamento de Água e Esgoto,DAE,Local,Água e Esgoto,Autarquia,374.272,363.264
350610,Bebedouro,SP,Sudeste,2018,35061011,Serviço Autônomo de Água e Esgoto de Bebedouro,SAAEB,Local,Água e Esgoto,Autarquia,77.436,77.436
350640,Bilac,SP,Sudeste,2018,35064011,Prefeitura Municipal de Bilac,PMB,Local,Água e Esgoto,Administração pública direta,7.949,7.837
350650,Birigui,SP,Sudeste,2018,35065011,Prefeitura Municipal de Birigui,PMB,Local,Água e Esgoto,Administração pública direta,122.359,122.359
350710,Bom Jesus dos Perdões,SP,Sudeste,2018,35071011,Prefeitura Municipal de Bom Jesus dos Perdoes,PMBJP,Local,Água e Esgoto,Administração pública direta,24.898,21.898
350740,Borborema,SP,Sudeste,2018,35074011,Prefeitura Municipal de Borborema,PMB,Local,Água e Esgoto,Administração pública direta,15.925,14.353
350770,Braúna,SP,Sudeste,2018,35077011,Serviço Autônomo de Saneamento Ambiental de Braúna,SASB,Local,Água e Esgoto,Autarquia,5.630,4.863
350780,Brodowski,SP,Sudeste,2018,35078011,Serviço Autônomo de Água e Esgoto de Brodowski,SAAEB,Local,Água e Esgoto,Autarquia,24.592,24.592
350790,Brotas,SP,Sudeste,2018,35079011,Serviço Autônomo de Água e Esgoto de Brotas,SAAEB,Local,Água e Esgoto,Autarquia,24.163,23.163
350810,Buritama,SP,Sudeste,2018,35081011,Serviço Autônomo de Água e Esgoto e Meio Ambiente de Buritama,SAAEMB,Local,Água e Esgoto,Autarquia,17.003,17.003
350830,Cabrália Paulista,SP,Sudeste,2018,35083011,Prefeitura Municipal de Cabrália Paulista,PMCP,Local,Água e Esgoto,Administração pública direta,4.286,3.777
350870,Caconde,SP,Sudeste,2018,35087011,Prefeitura Municipal de Caconde,PMC,Local,Água e Esgoto,Administração pública direta,18.961,13.207
350880,Cafelândia,SP,Sudeste,2018,35088011,Prefeitura Municipal de Cafelândia,PMC,Local,Água e Esgoto,Administração pública direta,17.689,15.328
350910,Caiuá,SP,Sudeste,2018,35091011,Prefeitura Municipal de Caiuá,PMC,Local,Água e Esgoto,Administração pública direta,5.800,2.600
350930,Cajobi,SP,Sudeste,2018,35093011,Serviço Municipal Autônomo de Água e Esgoto,SEMAE,Local,Água e Esgoto,Autarquia,10.486,10.486
350950,Campinas,SP,Sudeste,2018,35095011,Sociedade de Abastecimento de Água e Saneamento,SANASA,Local,Água e Esgoto,Sociedade de economia mista com administração pública,1.194.094,1.127.154
350980,Campos Novos Paulista,SP,Sudeste,2018,35098011,Prefeitura Municipal de Campos Novos Paulista,PMCNP,Local,Água e Esgoto,Administração pública direta,4.932,4.932
351000,Cândido Mota,SP,Sudeste,2018,35100011,Serviço Autônomo de Água e Esgoto,SAAE,Local,Água e Esgoto,Autarquia,31.212,29.200
351040,Capivari,SP,Sudeste,2018,35104011,Serviço Autônomo de Água e Esgoto,SAAE,Local,Água e Esgoto,Autarquia,55.141,49.502
351080,Casa Branca,SP,Sudeste,2018,35108012,Águas de Casa Branca SPE Ltda.,ACB,Local,Água e Esgoto,Empresa privada,30.237,24.733
351100,Castilho,SP,Sudeste,2018,35110011,Empresa Águas de Castilho S/A,EAC,Local,Água e Esgoto,Empresa privada,20.738,15.493
351110,Catanduva,SP,Sudeste,2018,35111011,Superintendência de Água e Esgoto de Catanduva,SAEC,Local,Água e Esgoto,Autarquia,121.210,119.128
351140,Cerqueira César,SP,Sudeste,2018,35114011,Prefeitura Municipal de Cerqueira César,DAE,Local,Água e Esgoto,Administração pública direta,19.774,18.750
351150,Cerquilho,SP,Sudeste,2018,35115011,Serviço Autônomo de Água e Esgoto de Cerquilho,SAAEC,Local,Água e Esgoto,Autarquia,48.074,42.767
351190,Clementina,SP,Sudeste,2018,35119011,Prefeitura Municipal de Clementina,PMC,Local,Água e Esgoto,Administração pública direta,8.472,8.075
351200,Colina,SP,Sudeste,2018,35120011,Serviço Autônomo de Água e Esgoto de Colina,SAEC,Local,Água e Esgoto,Autarquia,18.398,16.223
351220,Conchal,SP,Sudeste,2018,35122011,Prefeitura Municipal de Conchal,PMC,Local,Água e Esgoto,Administração pública direta,27.820,27.210
351240,Cordeirópolis,SP,Sudeste,2018,35124011,Serviço Autônomo de Água e Esgoto de Cordeirópolis,SAAE,Local,Água e Esgoto,Autarquia,24.221,24.221
351270,Corumbataí,SP,Sudeste,2018,35127011,Prefeitura Municipal de Corumbataí,PMC,Local,Água e Esgoto,Administração pública direta,4.047,4.018
351280,Cosmópolis,SP,Sudeste,2018,35128011,Prefeitura Municipal de Cosmópolis,DAE,Local,Água e Esgoto,Administração pública direta,70.998,67.000
351310,Cravinhos,SP,Sudeste,2018,35131011,Serviço Autônomo de Água e Esgoto,SAAE,Local,Água e Esgoto,Autarquia,34.998,34.127
351320,Cristais Paulista,SP,Sudeste,2018,35132011,Prefeitura Municipal de Cristais Paulista,PMCP,Local,Água e Esgoto,Administração pública direta,8.541,6.137
351340,Cruzeiro,SP,Sudeste,2018,35134011,Serviço Autônomo de Água e Esgoto,SAAE,Local,Água e Esgoto,Autarquia,81.895,79.808
351360,Cunha,SP,Sudeste,2018,35136011,Prefeitura Municipal de Cunha,PMC,Local,Água e Esgoto,Administração pública direta,21.639,6.458
351370,Descalvado,SP,Sudeste,2018,35137011,Prefeitura Municipal de Descalvado,SEMARH,Local,Água e Esgoto,Administração pública direta,33.520,30.000
351400,Dobrada,SP,Sudeste,2018,35140011,Prefeitura Municipal de Dobrada,PMD,Local,Água e Esgoto,Administração pública direta,8.846,8.649
351410,Dois Córregos,SP,Sudeste,2018,35141011,Serviço Autônomo de Água e Esgoto de Dois Córregos,SAAEDOCO,Local,Água e Esgoto,Autarquia,27.112,25.553
351440,Dracena,SP,Sudeste,2018,35144011,"Empresa de Desenvolvimento, Água, Esgoto e Pavimentação de Dracena",EMDAEP,Local,Água e Esgoto,Empresa pública,46.536,42.973
351492,Elisiário,SP,Sudeste,2018,35149211,Prefeitura Municipal de Elisiário,PME,Local,Água e Esgoto,Administração pública direta,3.604,3.301
351495,Embaúba,SP,Sudeste,2018,35149511,Semae Ambiental Embauba,SEMAE,Local,Água e Esgoto,Autarquia,2.456,2.088
351515,Engenheiro Coelho,SP,Sudeste,2018,35151511,Serviço de Água e Esgoto de Engenheiro Coelho,SAEEC,Local,Água e Esgoto,Autarquia,20.284,14.620
351670,Garça,SP,Sudeste,2018,35167011,Serviço Autônomo de Água e Esgotos,SAAE,Local,Água e Esgoto,Autarquia,44.370,40.333
351685,Gavião Peixoto,SP,Sudeste,2018,35168511,Prefeitura Municipal de Gavião Peixoto,PMGP,Local,Água e Esgoto,Administração pública direta,4.762,4.762
351700,Getulina,SP,Sudeste,2018,35170011,Prefeitura Municipal de Getulina,PMG,Local,Água e Esgoto,Administração pública direta,11.370,8.654
351720,Guaiçara,SP,Sudeste,2018,35172011,Prefeitura Municipal de Guaiçara,PMG,Local,Água e Esgoto,Administração pública direta,12.039,12.039
351730,Guaimbê,SP,Sudeste,2018,35173011,Prefeitura Municipal de Guaimbê,PMG,Local,Água e Esgoto,Administração pública direta,5.743,5.717
351740,Guaíra,SP,Sudeste,2018,35174011,Departamento de Esgoto e Água de Guaíra,DEAGUA,Local,Água e Esgoto,Autarquia,40.533,40.533
351750,Guapiaçu,SP,Sudeste,2018,35175011,Prefeitura Municipal de Guapiaçu,PMG,Local,Água e Esgoto,Administração pública direta,21.125,17.000
351770,Guará,SP,Sudeste,2018,35177011,Águas de Guará Ltda,GUARA,Local,Água e Esgoto,Empresa privada,21.129,21.129
351780,Guaraçaí,SP,Sudeste,2018,35178011,Autarquia Municipal de Saneamento Ambiental de Guaraçaí,SAG,Local,Água e Esgoto,Autarquia,8.357,6.592
351790,Guaraci,SP,Sudeste,2018,35179011,Prefeitura Municipal de Guaraci,PMG,Local,Água e Esgoto,Administração pública direta,11.088,9.976
351810,Guarantã,SP,Sudeste,2018,35181011,Prefeitura Municipal de Guarantã,PMG,Local,Água e Esgoto,Administração pública direta,6.654,6.654
351820,Guararapes,SP,Sudeste,2018,35182011,Prefeitura Municipal de Guararapes,PMG,Local,Água e Esgoto,Administração pública direta,32.774,32.774
351840,Guaratinguetá,SP,Sudeste,2018,35184011,"Companhia de Serviço de Água, Esgoto e Resíduos de Guaratinguetá",SAEG,Local,Água e Esgoto,Sociedade de economia mista com administração pública,121.073,113.192
351880,Guarulhos,SP,Sudeste,2018,35188011,Serviço Autônomo de Água e Esgoto,SAAE,Local,Água e Esgoto,Autarquia,1.365.899,1.212.204
351885,Guatapará,SP,Sudeste,2018,35188511,Prefeitura Municipal de Guatapará,PMG,Local,Água e Esgoto,Administração pública direta,7.602,5.583
351900,Herculândia,SP,Sudeste,2018,35190011,Prefeitura Municipal de Herculândia,PMH,Local,Água e Esgoto,Administração pública direta,9.462,8.469
351905,Holambra,SP,Sudeste,2018,35190512,Águas de Holambra,AH,Local,Água e Esgoto,Empresa privada,14.579,13.121
351910,Iacanga,SP,Sudeste,2018,35191011,Prefeitura Municipal de Iacanga,PMI,Local,Água e Esgoto,Administração pública direta,11.559,9.428
351930,Ibaté,SP,Sudeste,2018,35193011,Prefeitura Municipal de Ibaté,DAE,Local,Água e Esgoto,Administração pública direta,34.726,33.341
351950,Ibirarema,SP,Sudeste,2018,35195011,Serviço Autônomo de Água e Esgoto de Ibirarema,SAAEI,Local,Água e Esgoto,Autarquia,7.663,7.078
351990,Iepê,SP,Sudeste,2018,35199011,Prefeitura Municipal de Iepê,PMI,Local,Água e Esgoto,Administração pública direta,8.124,6.520
352000,Igaraçu do Tietê,SP,Sudeste,2018,35200011,Prefeitura Municipal de Igaraçu do Tietê,SAEIT,Local,Água e Esgoto,Administração pública direta,24.598,24.120
352044,Ilha Solteira,SP,Sudeste,2018,35204411,Prefeitura Municipal de Ilha Solteira,PMISA,Local,Água e Esgoto,Administração pública direta,26.582,24.944
352050,Indaiatuba,SP,Sudeste,2018,35205011,Serviço Autônomo de Água e Esgotos,SAAE,Local,Água e Esgoto,Autarquia,246.908,239.120
352060,Indiana,SP,Sudeste,2018,35206011,Prefeitura Municipal de Indiana,PMI,Local,Água e Esgoto,Administração pública direta,4.892,3.900
352090,Ipaussu,SP,Sudeste,2018,35209011,Prefeitura Municipal de Ipaussu,PMI,Local,Água e Esgoto,Administração pública direta,14.869,13.432
352110,Ipeúna,SP,Sudeste,2018,35211011,Prefeitura Municipal de Ipeúna,PMI,Local,Água e Esgoto,Administração pública direta,7.401,5.861
352130,Ipuã,SP,Sudeste,2018,35213011,Serviço Autônomo de Água e Esgotos,SAAE,Local,Água e Esgoto,Autarquia,16.209,16.209
